Word	index	level	score
心疼	a#喜爱宠爱	2.0	1
爱抚	a#喜爱宠爱	3.0	1
疼爱	a#喜爱宠爱	3.0	1
惯	a#喜爱宠爱	2.0	1
偏爱	a#喜爱宠爱	2.0	1
宠	a#喜爱宠爱	3.0	1
宠爱	a#喜爱宠爱	3.0	1
娇惯	a#喜爱宠爱	3.0	1
娇生惯养	a#喜爱宠爱	3.0	1
动情	a#喜爱宠爱	3.0	1
动心	a#喜爱宠爱	3.0	1
一往情深	a#喜爱宠爱	3.0	1
爱慕	a#喜爱宠爱	4.0	1
羡慕	b#羡慕妒忌	2.0	1
惊羡	b#羡慕妒忌	4.0	1
眼红	b#羡慕妒忌	2.0	1
妒忌	b#羡慕妒忌	3.0	1
嫉妒	b#羡慕妒忌	3.0	1
争风吃醋	b#羡慕妒忌	4.0	1
依依不舍	c#留恋	2.0	1
留恋	c#留恋	3.0	1
依恋	c#留恋	3.0	1
恋恋不舍	c#留恋	3.0	1
流连忘返	c#留恋	3.0	1
眷恋	c#留恋	4.0	1
惯	d#习惯	2.0	1
习惯	d#习惯	2.0	1
约定俗成	d#习惯	3.0	1
恶心	a#厌恶	2.0	1
讨厌	a#厌恶	2.0	1
嫌	a#厌恶	3.0	1
嫌弃	a#厌恶	3.0	1
反感	a#厌恶	3.0	1
厌烦	a#厌恶	3.0	1
厌倦	a#厌恶	3.0	1
厌恶	a#厌恶	3.0	1
怪	b#埋怨	1.0	1
抱怨	b#埋怨	3.0	1
埋怨	b#埋怨	3.0	1
天怒人怨	b#埋怨	4.0	1
怨声载道	b#埋怨	4.0	1
怨天尤人	b#埋怨	4.0	1
委屈	c#委屈	2.0	1
恨	d#痛恨	2.0	1
怨	d#痛恨	3.0	1
仇恨	d#痛恨	3.0	1
痛恨	d#痛恨	3.0	1
憎恨	d#痛恨	3.0	1
恨之人骨	d#痛恨	3.0	1
咬牙切齿	d#痛恨	3.0	1
怨恨	d#痛恨	4.0	1
憎恶	d#痛恨	4.0	1
疾恶如仇	d#痛恨	4.0	1
愤世嫉俗	d#痛恨	4.0	1
深恶痛绝	d#痛恨	4.0	1
痛心疾首	d#痛恨	4.0	1
人迷	a#沉迷	2.0	1
着迷	a#沉迷	2.0	1
醉	a#沉迷	3.0	1
沉迷	a#沉迷	3.0	1
沉醉	a#沉迷	3.0	1
痴迷	a#沉迷	3.0	1
迷恋	a#沉迷	3.0	1
陶醉	a#沉迷	3.0	1
热衷	a#沉迷	4.0	1
上瘾	a#沉迷	4.0	1
醉心	a#沉迷	4.0	1
乐不思蜀	a#沉迷	4.0	1
困惑	b#迷惑	3.0	1
迷惑	b#迷惑	3.0	1
疑惑	b#迷惑	3.0	1
纳闷儿	b#迷惑	3.0	1
茫然	b#迷惑	4.0	1
迷惘	b#迷惑	4.0	1
自觉	a#醒悟	3.0	1
觉悟	a#醒悟	3.0	1
清醒	a#醒悟	3.0	1
省悟	a#醒悟	3.0	1
醒悟	a#醒悟	3.0	1
恍然大悟	a#醒悟	3.0	1
如梦初醒	a#醒悟	3.0	1
懂事	a#醒悟	2.0	1
开窍	a#醒悟	4.0	1
后悔	b#后悔	2.0	1
反悔	b#后悔	3.0	1
懊悔	b#后悔	4.0	1
自怨自艾	b#后悔	4.0	1
悔恨	b#后悔	3.0	1
捶胸顿足	b#后悔	4.0	1
忏悔	b#后悔	4.0	1
悔悟	b#后悔	4.0	1
反省	c#反省	2.0	1
反思	c#反省	3.0	1
闭门思过	c#反省	3.0	1
改造	c#反省	4.0	1
反躬自问	c#反省	4.0	1
爱惜	a#爱护	1.0	1
珍惜	a#爱护	2.0	1
珍重	a#爱护	3.0	1
吝惜	a#爱护	4.0	1
爱	a#爱护	1.0	1
爱护	a#爱护	1.0	1
关心	a#爱护	1.0	1
舍不得	b#心疼	1.0	1
可惜	b#心疼	2.0	1
心疼	b#心疼	2.0	1
痛惜	b#心疼	3.0	1
遗憾	b#心疼	3.0	1
惋惜	b#心疼	4.0	1
可怜	b#心疼	1.0	1
同情	b#心疼	2.0	1
同病相怜	b#心疼	3.0	1
怜悯	b#心疼	4.0	1
怜惜	b#心疼	4.0	1
悲天悯人	b#心疼	4.0	1
体谅	c#原谅	3.0	1
将心比心	c#原谅	3.0	1
推己及人	c#原谅	4.0	1
原谅	c#原谅	2.0	1
谅解	c#原谅	3.0	1
情有可原	c#原谅	3.0	1
无可厚非	c#原谅	4.0	1
饶	c#原谅	3.0	1
包容	c#原谅	3.0	1
宽容	c#原谅	3.0	1
宽恕	c#原谅	4.0	1
饶恕	c#原谅	4.0	1
忍	a#忍心	2.0	1
忍心	a#忍心	2.0	1
不忍	a#忍心	3.0	1
忍	b#忍受	2.0	1
克服	b#忍受	2.0	1
忍受	b#忍受	2.0	1
容忍	b#忍受	3.0	1
耐	b#忍受	2.0	1
忍耐	b#忍受	2.0	1
逆来顺受	b#忍受	3.0	1
忍气吞声	b#忍受	3.0	1
委曲求全	b#忍受	4.0	1
忍辱负重	b#忍受	4.0	1
忍无可忍	b#忍受	2.0	1
压	c#克制	2.0	1
控制	c#克制	2.0	1
克制	c#克制	3.0	1
压抑	c#克制	3.0	1
抑制	c#克制	3.0	1
自制	c#克制	3.0	1
憋	c#克制	4.0	1
把持	c#克制	4.0	1
节制	c#克制	3.0	1
严于律已	c#克制	4.0	1
不禁	d#不禁	2.0	1
不由得	d#不禁	2.0	1
禁不住	d#不禁	2.0	1
忍不住	d#不禁	2.0	1
不由自主	d#不禁	2.0	1
不惜	d#不禁	3.0	1
失控	d#不禁	3.0	1
情不自禁	d#不禁	3.0	1
身不由己	d#不禁	3.0	1
鬼使神差	d#不禁	4.0	1
顾及	a#顾及不顾	3.0	1
照顾	a#顾及不顾	3.0	1
理	a#顾及不顾	2.0	1
理会	a#顾及不顾	3.0	1
理睬	a#顾及不顾	4.0	1
不顾	a#顾及不顾	2.0	1
注意	b#注意小心	1.0	1
留心	b#注意小心	2.0	1
关注	b#注意小心	3.0	1
介意	b#注意小心	3.0	1
留神	b#注意小心	3.0	1
留意	b#注意小心	3.0	1
在意	b#注意小心	3.0	1
小心	b#注意小心	1.0	1
当心	b#注意小心	2.0	1
警觉	b#注意小心	3.0	1
警醒	b#注意小心	3.0	1
警钟长鸣	b#注意小心	3.0	1
警惕	b#注意小心	4.0	1
居安思危	b#注意小心	4.0	1
专心	b#注意小心	1.0	1
聚精会神	b#注意小心	2.0	1
全神贯注	b#注意小心	2.0	1
全心全意	b#注意小心	2.0	1
一心一意	b#注意小心	2.0	1
专心致志	b#注意小心	2.0	1
定神	b#注意小心	3.0	1
入神	b#注意小心	3.0	1
专注	b#注意小心	3.0	1
废寝忘食	b#注意小心	3.0	1
潜心	b#注意小心	4.0	1
凝神	b#注意小心	4.0	1
在乎	c#重视	2.0	1
重视	c#重视	2.0	1
尊重	c#重视	2.0	1
讲究	c#重视	3.0	1
珍视	c#重视	3.0	1
珍重	c#重视	3.0	1
注重	c#重视	3.0	1
看重	c#重视	3.0	1
刮目相看	c#重视	3.0	1
垂青	c#重视	4.0	1
器重	c#重视	4.0	1
青睐	c#重视	4.0	1
赏识	c#重视	4.0	1
推崇	c#重视	4.0	1
尊崇	c#重视	4.0	1
相提并论	c#重视	3.0	1
一视同仁	c#重视	3.0	1
等量齐观	c#重视	4.0	1
侧重	c#重视	2.0	1
倾斜	c#重视	3.0	1
忽略	a#忽视	2.0	1
忽视	a#忽视	2.0	1
疏忽	a#忽视	3.0	1
松散	a#忽视	3.0	1
松弛	a#忽视	4.0	1
分心	a#忽视	2.0	1
随便	a#忽视	2.0	1
不在乎	a#忽视	2.0	1
满不在乎	a#忽视	2.0	1
不经意	a#忽视	3.0	1
开玩笑	a#忽视	3.0	1
吊儿郎当	a#忽视	3.0	1
掉以轻心	a#忽视	3.0	1
漫不经心	a#忽视	3.0	1
心不在焉	a#忽视	3.0	1
心猿意马	a#忽视	4.0	1
不在乎	b#漠视	2.0	1
无所谓	b#漠视	2.0	1
满不在乎	b#漠视	2.0	1
不屑	b#漠视	2.0	1
冷落	b#漠视	3.0	1
麻木	b#漠视	3.0	1
麻木不仁	b#漠视	3.0	1
不闻不问	b#漠视	2.0	1
视而不见	b#漠视	2.0	1
闭门造车	b#漠视	3.0	1
充耳不闻	b#漠视	3.0	1
置之不理	b#漠视	3.0	1
闭目塞听	b#漠视	4.0	1
不置可否	b#漠视	4.0	1
熟视无睹	b#漠视	4.0	1
无动于衷	b#漠视	4.0	1
置若罔闻	b#漠视	4.0	1
置之度外	b#漠视	4.0	1
不了了之	b#漠视	3.0	1
搁置	b#漠视	4.0	1
束之高阁	b#漠视	4.0	1
看热闹	b#漠视	2.0	1
见死不救	b#漠视	2.0	1
落井下石	b#漠视	2.0	1
观望	b#漠视	3.0	1
冷眼旁观	b#漠视	3.0	1
幸灾乐祸	b#漠视	3.0	1
袖手旁观	b#漠视	3.0	1
隔岸观火	b#漠视	4.0	1
看不起	c#轻视	1.0	1
轻视	c#轻视	2.0	1
瞧不起.	c#轻视	2.0	1
鄙视	c#轻视	3.0	1
轻蔑	c#轻视	3.0	1
蔑视	c#轻视	3.0	1
歧视	c#轻视	3.0	1
不屑一顾	c#轻视	3.0	1
鄙薄	c#轻视	4.0	1
鄙夷	c#轻视	4.0	1
藐视	c#轻视	4.0	1
动摇	a#犹豫	2.0	1
迟疑	a#犹豫	3.0	1
犹豫	a#犹豫	3.0	1
举棋不定	a#犹豫	3.0	1
踌躇	a#犹豫	4.0	1
徘徊	a#犹豫	4.0	1
裹足不前	a#犹豫	4.0	1
首鼠两端	a#犹豫	4.0	1
优柔寡断	a#犹豫	4.0	1
瞻前顾后	a#犹豫	4.0	1
三心二意	a#犹豫	2.0	1
花心	a#犹豫	3.0	1
朝三暮四	a#犹豫	3.0	1
见异思迁	a#犹豫	3.0	1
喜新厌旧	a#犹豫	3.0	1
朝秦暮楚	a#犹豫	4.0	1
决心	b#决意	1.0	1
认定	b#决意	3.0	1
决计	b#决意	4.0	1
决意	b#决意	4.0	1
发愤	b#决意	3.0	1
奋发	b#决意	3.0	1
立志	b#决意	3.0	1
发愤图强	b#决意	3.0	1
奋发图强	b#决意	3.0	1
卧薪尝胆	b#决意	4.0	1
狠心	b#决意	2.0	1
咬紧牙关	b#决意	3.0	1
信	a#相信	1.0	1
相信	a#相信	1.0	1
信任	a#相信	2.0	1
信赖	a#相信	3.0	1
坚信	a#相信	2.0	1
确信	a#相信	3.0	1
深信不疑	a#相信	3.0	1
认真	a#相信	1.0	1
当真	a#相信	2.0	1
信以为真	a#相信	3.0	1
自信	a#相信	2.0	1
迷信	a#相信	2.0	1
信奉	a#相信	4.0	1
信仰	a#相信	4.0	1
怀疑	b#怀疑	2.0	1
疑神疑鬼	b#怀疑	2.0	1
疑心	b#怀疑	3.0	1
猜忌	b#怀疑	4.0	1
嘀咕	b#怀疑	4.0	1
涉嫌	b#怀疑	4.0	1
疑虑	b#怀疑	4.0	1
半信半疑	b#怀疑	2.0	1
将信将疑	b#怀疑	3.0	1
反对	a#反对	1.0	1
不以为然	a#反对	3.0	1
赞成	b#赞成	2.0	1
倾向	b#赞成	3.0	1
认同	b#赞成	3.0	1
赞同	b#赞成	3.0	1
通过	b#赞成	4.0	1
可以	b#赞成	1.0	1
认可	b#赞成	2.0	1
同意	b#赞成	2.0	1
公认	b#赞成	3.0	1
认	c#信服	2.0	1
服	c#信服	3.0	1
服气	c#信服	3.0	1
信服	c#信服	4.0	1
佩服	c#信服	2.0	1
敬佩	c#信服	3.0	1
钦佩	c#信服	4.0	1
服	c#信服	4.0	1
倾倒	c#信服	3.0	1
五体投地	c#信服	3.0	1
心服口服	c#信服	3.0	1
甘拜下风	c#信服	3.0	1
折服	c#信服	4.0	1
心悦诚服	c#信服	4.0	1
恭敬	d#尊敬	3.0	1
恭顺	d#尊敬	4.0	1
毕恭毕敬	d#尊敬	4.0	1
举案齐眉	d#尊敬	4.0	1
相敬如宾	d#尊敬	4.0	1
敬	d#尊敬	2.0	1
敬爱	d#尊敬	2.0	1
尊敬	d#尊敬	2.0	1
自尊	d#尊敬	2.0	1
孝敬	d#尊敬	2.0	1
尊重	d#尊敬	2.0	1
崇敬	d#尊敬	3.0	1
敬重	d#尊敬	3.0	1
敬仰	d#尊敬	3.0	1
仰慕	d#尊敬	3.0	1
仰望	d#尊敬	3.0	1
景仰	d#尊敬	4.0	1
肃然起敬	d#尊敬	4.0	1
崇拜	d#尊敬	2.0	1
崇尚	d#尊敬	3.0	1
拥护	e#拥护	2.0	1
爱戴	e#拥护	3.0	1
拥戴	e#拥护	4.0	1
想	a#思考	1.0	1
思考	a#思考	1.0	1
考虑	a#思考	2.0	1
沉思	a#思考	3.0	1
构思	a#思考	3.0	1
构想	a#思考	3.0	1
思索	a#思考	3.0	1
思维	a#思考	3.0	1
转念	a#思考	3.0	1
着眼	a#思考	3.0	1
若有所思	a#思考	3.0	1
思量	a#思考	4.0	1
酌情	a#思考	4.0	1
暗想	a#思考	3.0	1
发人深省	a#思考	3.0	1
深思熟患	a#思考	3.0	1
思前想后	a#思考	3.0	1
绞尽脑汁	a#思考	3.0	1
呕心沥血	a#思考	3.0	1
挖空心思	a#思考	3.0	1
胸有成竹	a#思考	3.0	1
处心积虑	a#思考	4.0	1
冥思苦想	a#思考	4.0	1
煞费苦心	a#思考	4.0	1
设法	a#思考	2.0	1
打主意	a#思考	2.0	1
千方百计	a#思考	2.0	1
不择手段	a#思考	3.0	1
急中生智	a#思考	3.0	1
想方设法	a#思考	3.0	1
软硬兼施	a#思考	4.0	1
研究	a#思考	2.0	1
琢磨	a#思考	3.0	1
寻思	a#思考	3.0	1
揣摩	a#思考	4.0	1
掂量	a#思考	4.0	1
盘算	a#思考	4.0	1
配酿	a#思考	4.0	1
斟酌	a#思考	4.0	1
设想	b#想象	2.0	1
想象	b#想象	2.0	1
假设	b#想象	3.0	1
幻想	b#想象	2.0	1
做梦	b#想象	2.0	1
白日做梦	b#想象	3.0	1
胡思乱想	b#想象	3.0	1
想人非非	b#想象	3.0	1
异想天开	b#想象	3.0	1
痴人说梦	b#想象	4.0	1
浮想联翩	b#想象	4.0	1
联想	b#想象	2.0	1
想	a#推测	1.0	1
看来	a#推测	2.0	1
推测	a#推测	3.0	1
推断	a#推测	3.0	1
推理	a#推测	3.0	1
顾名思义	a#推测	3.0	1
推论	a#推测	4.0	1
审时度势	a#推测	4.0	1
估	b#估计	2.0	1
算	b#估计	2.0	1
估计	b#估计	2.0	1
打量	b#估计	3.0	1
估量	b#估计	3.0	1
估算	b#估计	3.0	1
低估	b#估计	3.0	1
高估	b#估计	3.0	1
猜	c#猜想	2.0	1
猜想	c#猜想	2.0	1
怀疑	c#猜想	2.0	1
猜测	c#猜想	3.0	1
捉摸	c#猜想	3.0	1
料	c#猜想	3.0	1
意料	c#猜想	3.0	1
预测	c#猜想	3.0	1
预计	c#猜想	3.0	1
预见	c#猜想	3.0	1
预料	c#猜想	3.0	1
预期	c#猜想	3.0	1
预言	c#猜想	3.0	1
展望	c#猜想	3.0	1
始料不及	c#猜想	3.0	1
未卜先知	c#猜想	4.0	1
懂	a#知晓	1.0	1
会	a#知晓	1.0	1
明白	a#知晓	1.0	1
知道	a#知晓	1.0	1
理解	a#知晓	2.0	1
了解	a#知晓	2.0	1
清楚	a#知晓	2.0	1
晓得	a#知晓	2.0	1
掌握	a#知晓	2.0	1
透亮	a#知晓	3.0	1
知晓	a#知晓	3.0	1
融会贯通	a#知晓	4.0	1
深知	a#知晓	3.0	1
一目了然	b#洞悉	2.0	1
看透	b#洞悉	3.0	1
识破	b#洞悉	3.0	1
了如指掌	b#洞悉	3.0	1
旁观者清	b#洞悉	3.0	1
知己知彼	b#洞悉	3.0	1
洞察	b#洞悉	4.0	1
洞悉	b#洞悉	4.0	1
洞若观火	b#洞悉	4.0	1
明察秋毫	b#洞悉	4.0	1
发现	b#洞悉	1.0	1
察觉	b#洞悉	3.0	1
发觉	b#洞悉	3.0	1
觉察	b#洞悉	3.0	1
意识	b#洞悉	3.0	1
得知	b#洞悉	3.0	1
获悉	b#洞悉	4.0	1
据悉	b#洞悉	4.0	1
熟悉	b#洞悉	2.0	1
熟识	b#洞悉	3.0	1
如数家珍	b#洞悉	3.0	1
熟稳	b#洞悉	4.0	1
善于	b#洞悉	2.0	1
拿手	b#洞悉	3.0	1
精通	b#洞悉	3.0	1
擅长	b#洞悉	3.0	1
认识	c#认识	1.0	1
相识	c#认识	2.0	1
认得	c#认识	3.0	1
认知	c#认识	4.0	1
感受	d#体会	2.0	1
体会	d#体会	2.0	1
体验	d#体会	2.0	1
回味	d#体会	3.0	1
咀嚼	d#体会	4.0	1
会心	d#体会	3.0	1
会意	d#体会	3.0	1
理会	d#体会	3.0	1
领会	d#体会	3.0	1
领悟	d#体会	3.0	1
心领神会	d#体会	3.0	1
领略	d#体会	4.0	1
豁然开朗	d#体会	4.0	1
茅塞顿开	d#体会	4.0	1
想	a#希望	1.0	1
希望	a#希望	1.0	1
盼	a#希望	2.0	1
望	a#希望	2.0	1
梦想	a#希望	2.0	1
盼望	a#希望	2.0	1
期待	a#希望	2.0	1
有意	a#希望	2.0	1
愿意	a#希望	2.0	1
图	a#希望	3.0	1
期盼	a#希望	3.0	1
期望	a#希望	3.0	1
祈求	a#希望	3.0	1
企盼	a#希望	4.0	1
指望奢望	a#希望	4.0	1
渴望	a#希望	4.0	1
眼巴巴	a#希望	2.0	1
恨不得	a#希望	2.0	1
渴求	a#希望	2.0	1
望眼欲穿	a#希望	3.0	1
梦寐	a#希望	3.0	1
以求	a#希望	4.0	1
向往	a#希望	2.0	1
憧憬	a#希望	4.0	1
心驰神往	a#希望	4.0	1
望子成龙	a#希望	2.0	1
求	b#要求	1.0	1
要求	b#要求	1.0	1
苛求	b#要求	4.0	1
求全责备	b#要求	4.0	1
探求	c#追求	2.0	1
寻求	c#追求	3.0	1
追求	c#追求	3.0	1
追逐	c#追求	3.0	1
力求	c#追求	3.0	1
谋求	c#追求	4.0	1
感到	a#感到	1.0	1
觉得	a#感到	1.0	1
感觉	a#感到	2.0	1
以为	b#认为	1.0	1
看	b#认为	2.0	1
认为	b#认为	2.0	1
主张	c#主张	2.0	1
主持	c#主张	3.0	1
坚持	c#主张	2.0	1
寸步不让	c#主张	3.0	1
先入为主	c#主张	2.0	1
计划	a#策划	2.0	1
设计	a#策划	2.0	1
规划	a#策划	3.0	1
策划	a#策划	4.0	1
张罗	a#策划	3.0	1
筹划	a#策划	4.0	1
筹备	a#策划	4.0	1
统筹	a#策划	4.0	1
企图	a#策划	3.0	1
试图	a#策划	3.0	1
阴谋	a#策划	3.0	1
深谋远虑	a#策划	4.0	1
图谋不轨	a#策划	4.0	1
准备	a#策划	1.0	1
打算	a#策划	2.0	1
预备	a#策划	2.0	1
计算	a#策划	3.0	1
盘算	a#策划	4.0	1
计较	b#权衡	2.0	1
斤斤计较	b#权衡	2.0	1
患得患失	b#权衡	3.0	1
锚铢必较	b#权衡	4.0	1
衡量	b#权衡	3.0	1
权衡	b#权衡	4.0	1
回忆	a#回忆	1.0	1
回顾	a#回忆	3.0	1
回首	a#回忆	3.0	1
追思	a#回忆	3.0	1
追忆	a#回忆	3.0	1
饮水思源	a#回忆	3.0	1
抚今追昔	a#回忆	4.0	1
想	b#想念	1.0	1
想念	b#想念	1.0	1
念	b#想念	2.0	1
怀念	b#想念	2.0	1
思念	b#想念	2.0	1
怀旧	b#想念	3.0	1
惦记	b#想念	4.0	1
感念	b#想念	4.0	1
缅怀	b#想念	4.0	1
纪念	b#想念	2.0	1
留念	b#想念	3.0	1
哀悼	b#想念	4.0	1
悼念	b#想念	4.0	1
追悼	b#想念	4.0	1
挂念	b#想念	3.0	1
牵挂	b#想念	3.0	1
牵肠挂肚	b#想念	3.0	1
惦念	b#想念	4.0	1
记	c#牢记	1.0	1
记得	c#牢记	1.0	1
记忆	c#牢记	2.0	1
难忘	c#牢记	1.0	1
牢记	c#牢记	2.0	1
铭记	c#牢记	3.0	1
记忆犹新	c#牢记	3.0	1
刻骨铭心	c#牢记	3.0	1
历历在目	c#牢记	3.0	1
念念不忘	c#牢记	3.0	1
铭刻	c#牢记	4.0	1
忘	d#忘记	1.0	1
忘记	d#忘记	1.0	1
遗忘	d#忘记	2.0	1
淡忘	d#忘记	3.0	1
忘怀	d#忘记	3.0	1
忘却	d#忘记	4.0	1
耿耿于怀	a#不甘	3.0	1
死不瞑目	a#不甘	4.0	1
肯	b#甘愿	1.0	1
愿	b#甘愿	2.0	1
甘心	b#甘愿	2.0	1
乐意	b#甘愿	2.0	1
愿意	b#甘愿	2.0	1
自愿	b#甘愿	2.0	1
心甘情愿	b#甘愿	2.0	1
但愿	b#甘愿	3.0	1
情愿	b#甘愿	3.0	1
敢	c#敢于	1.0	1
敢于	c#敢于	2.0	1
勇于	c#敢于	2.0	1
胆敢	c#敢于	3.0	1
该	a#应该	1.0	1
应	a#应该	1.0	1
应该	a#应该	1.0	1
应当	a#应该	2.0	1
罪有应得	a#应该	3.0	1
理应	a#应该	4.0	1
要	b#必须	1.0	1
须	b#必须	2.0	1
必须	b#必须	2.0	1
不得不	b#必须	2.0	1
值	c#值得	2.0	1
值得	c#值得	2.0	1
划算	c#值得	3.0	1
合算	c#值得	3.0	1
可	d#可以	1.0	1
可以	d#可以	1.0	1
足以	d#可以	3.0	1
会	d#可以	1.0	1
能	d#可以	1.0	1
能够	d#可以	1.0	1
幸运	a#走运	2.0	1
侥幸	a#走运	3.0	1
有幸	a#走运	3.0	1
走运	a#走运	3.0	1
塞翁失马	a#走运	4.0	1
吉祥	b#吉利	2.0	1
吉祥如意	b#吉利	2.0	1
吉利	b#吉利	3.0	1
龙凤呈祥	b#吉利	3.0	1
吉人天相	b#吉利	4.0	1
顺	c#顺利	2.0	1
顺利	c#顺利	2.0	1
一帆风顺	c#顺利	2.0	1
如愿	c#顺利	3.0	1
顺畅	c#顺利	3.0	1
顺手	c#顺利	3.0	1
风调雨顺	c#顺利	3.0	1
如履平地	c#顺利	4.0	1
不幸	a#倒霉	2.0	1
倒霉	a#倒霉	2.0	1
dnlt多灾多难	a#倒霉	3.0	1
祸不单行	a#倒霉	3.0	1
雪上加霜	a#倒霉	3.0	1
凶多吉少	a#倒霉	3.0	1
曲折	b#不顺	2.0	1
好事多磨	b#不顺	3.0	1
事与愿违	b#不顺	3.0	1
辗转	b#不顺	4.0	1
节外生枝	b#不顺	4.0	1
进退两难	c#窘困	2.0	1
尴尬	c#窘困	3.0	1
狼狈	c#窘困	3.0	1
啼笑皆非	c#窘困	3.0	1
窘迫	c#窘困	4.0	1
进退维谷	c#窘困	4.0	1
骑虎难下	c#窘困	4.0	1
内外交困	c#窘困	4.0	1
欲罢不能	c#窘困	4.0	1
狗急跳墙	c#窘困	3.0	1
焦头烂额	c#窘困	3.0	1
山穷水尽	c#窘困	3.0	1
束手无策	c#窘困	3.0	1
走投无路	c#窘困	3.0	1
穷途末路	c#窘困	4.0	1
弹尽粮绝	c#窘困	4.0	1
一筹莫展	c#窘困	4.0	1
腹背受敌	c#窘困	4.0	1
困兽犹斗	c#窘困	4.0	1
四面楚歌	c#窘困	4.0	1
折腾	d#折磨	3.0	1
折磨	d#折磨	3.0	1
度日如年	d#折磨	3.0	1
煎熬	d#折磨	4.0	1
出事	e#遇祸	3.0	1
引火烧身	f#自作自受	3.0	1
玩火自焚	f#自作自受	3.0	1
自食其果	f#自作自受	3.0	1
自投罗网	f#自作自受	3.0	1
自寻烦恼	f#自作自受	3.0	1
自作自受	f#自作自受	3.0	1
作茧自缚	f#自作自受	4.0	1
请君入瓮	f#自作自受	4.0	1
适得其反	f#自作自受	3.0	1
抱薪救火	f#自作自受	4.0	1
弄巧成拙	f#自作自受	4.0	1
成功	a#成功	1.0	1
马到成功	a#成功	2.0	1
得逞	a#成功	4.0	1
胜	a#成功	2.0	1
赢	a#成功	2.0	1
胜利	a#成功	2.0	1
战胜	a#成功	2.0	1
水滴石穿	a#成功	2.0	1
出奇制胜	a#成功	3.0	1
旗开得胜	a#成功	3.0	1
人定胜天	a#成功	3.0	1
哀兵必胜	a#成功	4.0	1
凯旋	a#成功	3.0	1
命中	b#命中	3.0	1
打败	a#失败	2.0	1
失败	a#失败	2.0	1
挫折	a#失败	3.0	1
失利	a#失败	3.0	1
丢盔弃甲	a#失败	3.0	1
溃不成军	a#失败	3.0	1
落花流水	a#失败	3.0	1
前功尽弃	a#失败	3.0	1
一败涂地	a#失败	3.0	1
两败俱伤	a#失败	3.0	1
挫败	a#失败	4.0	1
溃败	a#失败	4.0	1
名落孙山	a#失败	4.0	1
负	a#失败	2.0	1
输	a#失败	2.0	1
灭亡	a#失败	2.0	1
出局	a#失败	3.0	1
倒闭	a#失败	3.0	1
倒台	a#失败	3.0	1
破产	a#失败	3.0	1
垮	a#失败	4.0	1
崩溃	a#失败	4.0	1
解体	a#失败	4.0	1
沦陷	a#失败	4.0	1
瓦解	a#失败	4.0	1
陷落	a#失败	4.0	1
马失前蹄	a#失败	4.0	1
挣扎	b#挣扎	2.0	1
落空	c#落空	3.0	1
鸡飞蛋打	c#落空	3.0	1
付诸东流	c#落空	4.0	1
南柯一梦	c#落空	4.0	1
泄露	d#泄露	3.0	1
走漏	d#泄露	3.0	1
暴露	e#暴露	3.0	1
露馅儿	e#暴露	4.0	1
原形毕露	e#暴露	4.0	1
水落石出	e#暴露	2.0	1
东窗事发	e#暴露	4.0	1
发财	a#发财	3.0	1
致富	a#发财	3.0	1
丰收	b#丰收	1.0	1
事半功倍	c#事半功倍	2.0	1
一举两得	c#事半功倍	2.0	1
一箭双雕	c#事半功倍	3.0	1
失去	a#丧失	1.0	1
丧失	a#丧失	2.0	1
损失	a#丧失	2.0	1
流失	a#丧失	3.0	1
缺失	a#丧失	3.0	1
残缺	a#丧失	3.0	1
遗漏	a#丧失	3.0	1
亏	a#丧失	2.0	1
吃亏	a#丧失	2.0	1
赔	a#丧失	3.0	1
折	a#丧失	4.0	1
折损	a#丧失	4.0	1
坐失良机	a#丧失	3.0	1
上当	b#受骗	2.0	1
受骗	b#受骗	2.0	1
上钩	b#受骗	3.0	1
事倍功半	c#得不偿失	2.0	1
得不偿失	c#得不偿失	3.0	1
劳民伤财	c#得不偿失	3.0	1
杀鸡取卵	c#得不偿失	3.0	1
舍本逐末	c#得不偿失	3.0	1
舍近求远	c#得不偿失	3.0	1
因噎废食	c#得不偿失	4.0	1
得志	a#得志	4.0	1
春风得意	a#得志	3.0	1
飞黄腾达	a#得志	4.0	1
衣锦还乡	a#得志	4.0	1
升级	b#晋升	2.0	1
升职	b#晋升	3.0	1
晋升	b#晋升	4.0	1
一步登天	b#晋升	2.0	1
扶摇直上	b#晋升	4.0	1
鸡犬升天	b#晋升	4.0	1
平步青云	b#晋升	4.0	1
青云直上	b#晋升	4.0	1
出名	c#成名	2.0	1
闻名	c#成名	2.0	1
驰名	c#成名	3.0	1
成名	c#成名	3.0	1
著称	c#成名	3.0	1
不朽	c#成名	3.0	1
永垂不朽	c#成名	3.0	1
功成名就	c#成名	3.0	1
一鸣惊人	c#成名	3.0	1
流芳百世	c#成名	4.0	1
名垂青史	c#成名	4.0	1
失落	a#失意	3.0	1
怀才不遇	a#失意	3.0	1
失意	a#失意	4.0	1
出丑	b#出丑	2.0	1
丢脸	b#出丑	2.0	1
丢人	b#出丑	2.0	1
丢人现眼	b#出丑	3.0	1
臭名远扬	b#出丑	3.0	1
身败名裂	b#出丑	3.0	1
声名狼藉	b#出丑	4.0	1
享福	a#享福	3.0	1
享乐	a#享福	3.0	1
大饱眼福	a#享福	3.0	1
受益	b#获益	3.0	1
受益匪浅	b#获益	3.0	1
不劳而获	b#获益	2.0	1
无功受禄	b#获益	3.0	1
